Gold (Au), Palik
Palik
m
eps
9.919e-06,-2842.27,1339.06
9.537e-06,-2687.13,1222.36
9.164e-06,-2545.05,1118.69
8.856e-06,-2415.8,1025.08
8.551e-06,-2289.63,935.203
8.266e-06,-2184.47,858.323
7.999e-06,-2080.71,788.8
7.749e-06,-1978.08,728.624
7.514e-06,-1886.21,675.171
7.293e-06,-1795.99,626.166
7.085e-06,-1715.88,582.708
6.888e-06,-1637.47,541.036
6.702e-06,-1568.7,502.854
6.526e-06,-1493.22,466.541
6.358e-06,-1434.81,433.862
6.199e-06,-1376.84,406.725
5.904e-06,-1264.1,356.918
5.636e-06,-1155.23,316.315
5.391e-06,-1063.99,282.414
5.166e-06,-988.834,254.044
4.959e-06,-916.202,228.628
4.769e-06,-846.191,205.51
4.592e-06,-784.422,185.5
4.426e-06,-730.286,168.15
4.275e-06,-683.216,153.119
4.133e-06,-637.603,139.649
4e-06,-598.4,127.92
3.875e-06,-565.104,118.114
3.757e-06,-528.078,108.662
3.647e-06,-501.223,100.89
3.542e-06,-475.026,93.7758
3.444e-06,-449.504,87.1596
3.351e-06,-424.656,81.0612
3.263e-06,-404.521,75.7904
3.179e-06,-384.85,70.92
3.1e-06,-365.661,66.2784
2.952e-06,-332.343,58.4136
2.818e-06,-304.054,51.87
2.695e-06,-280.338,46.3344
2.583e-06,-257.554,41.4414
2.46e-06,-238.798,37.355
2.384e-06,-220.733,33.674
2.296e-06,-206.23,30.6144
2.214e-06,-192.206,27.8556
2.138e-06,-178.663,25.3796
2.066e-06,-168.197,23.296
2e-06,-158.037,21.42
1.937e-06,-148.189,19.6908
1.879e-06,-141.022,18.2546
1.823e-06,-131.717,16.79
1.771e-06,-124.956,15.5904
1.712e-06,-118.368,14.497
1.675e-06,-111.956,13.4832
1.631e-06,-105.719,12.5454
1.59e-06,-101.67,11.7766
1.55e-06,-95.9236,10.9676
1.512e-06,-91.488,10.2889
1.476e-06,-87.3444,9.6408
1.442e-06,-83.4795,9.0219
1.409e-06,-80.0579,8.47616
1.378e-06,-76.7068,7.96316
1.319e-06,-70.7208,7.05596
1.291e-06,-67.9001,6.6495
1.265e-06,-65.2968,6.29402
1.24e-06,-76.7745,6.52488
1.127e-06,-62.7876,4.94832
1.033e-06,-49.9109,3.84608
9.537e-07,-41.8057,3.0409
8.856e-07,-34.5303,2.4696
8.266e-07,-29.0168,2.02664
7.749e-07,-23.5893,1.69128
7.293e-07,-18.8956,1.4268
6.888e-07,-14.4144,1.216
6.526e-07,-9.89494,1.0458
6.199e-07,-8.96236,1.164
5.904e-07,-8.9443,1.416
5.636e-07,-8.20076,1.76256
5.391e-07,-6.29,2.04216
5.166e-07,-4.12474,2.57792
4.959e-07,-2.54654,3.37088
4.769e-07,-1.68305,4.46126
4.592e-07,-1.37424,5.26479
4.428e-07,-1.18537,5.9481
4.275e-07,-1.15537,6.2662
4.133e-07,-1.15727,6.40658
4e-07,-1.07697,6.4861
3.875e-07,-0.94582,6.48173
3.757e-07,-0.75642,6.46515
3.647e-07,-0.518665,6.38695
3.542e-07,-0.380116,6.42408
3.444e-07,-0.320489,6.47964
3.351e-07,-0.226796,6.68856
3.263e-07,-0.199908,6.85094
3.179e-07,-0.239616,7.00672
3.1e-07,-0.322156,7.01256
3.024e-07,-0.403056,6.95808
2.952e-07,-0.524548,6.81274
2.883e-07,-0.575436,6.6196
2.818e-07,-0.685824,6.36116
2.755e-07,-0.714,6.10419
2.695e-07,-0.76608,5.82311
2.638e-07,-0.79254,5.51613
2.583e-07,-0.793488,5.25798
2.53e-07,-0.663104,5.06004
2.48e-07,-0.5332,4.79021
2.431e-07,-0.343616,4.70004
2.384e-07,-0.2416,4.557
2.339e-07,-0.171796,4.38504
2.296e-07,-0.070368,4.29802
2.254e-07,0.02894,4.18757
2.214e-07,0.06864,4.08951
2.175e-07,0.1413,3.99189
2.138e-07,0.190128,3.9065
2.101e-07,0.265344,3.81524
2.066e-07,0.316448,3.71426
2e-07,0.560104,3.46761
1.95e-07,0.630496,3.30876
1.9e-07,0.748104,3.23929
1.85e-07,0.853915,3.19259
1.8e-07,0.983675,3.1899
1.75e-07,1.1051,3.21
1.7e-07,1.16246,3.25066
1.65e-07,1.0915,3.30523
1.6e-07,0.976053,3.2804
1.55e-07,0.874836,3.2132
1.5e-07,0.799157,3.12748
1.45e-07,0.732304,3.01653
1.4e-07,0.700416,2.91584
1.39e-07,0.697536,2.89157
1.38e-07,0.692531,2.8701
1.37e-07,0.689661,2.84602
1.36e-07,0.681435,2.81783
1.35e-07,0.674389,2.7993
1.34e-07,0.671559,2.77552
1.33e-07,0.672885,2.74655
1.32e-07,0.6721,2.72035
1.31e-07,0.66924,2.6969
